Month,Day,Year,ReleaseEvent,TagSite,Species,TL,RewardTag1,RewardTag2,Radio.Tag.Frequency,Code,Combined,Group,Notes,Lat,Long,MortalitySignal,GroupMovement,SignalStrength,Flight,TournamentRelease ,TJ,ReportedTourneyRelease,ReleaseRamp,ManuallyTracked
11,16,2023,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80322,-86.07088,A,A,,,,,,,Y
12,3,2023,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.79139,-86.08348,A,A,,,,,,,Y
12,18,2023,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.78971,-86.07816,A,A,,,,,,,Y
1,3,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.79014,-86.07773,A,A,,,,,,,Y
2,9,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80416,-86.07364,A,A,,,,,,,Y
2,23,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80318,-86.07311,A,A,,,,,,,Y
3,8,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80329,-86.0733,A,A,,,,,,,Y
3,29,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80362,-86.07437,A,A,,,,,,,Y
4,20,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80348,-86.07401,A,A,,,,,,,Y
5,3,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80456,-86.07766,A,A,,,,,,,Y
5,15,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.8032,-86.07299,A,A,,,,,,,Y
5,29,2024,2,99,LMB,431,5043,NA,150.222,J-34,150.222J-34,L,,33.80484,-86.07717,A,A,,,,,,,Y
12,8,2022,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.87898657,-86.0409414,A,A,,,,,,,Y
1,29,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.87191833,-86.05982833,A,A,106,,,,,,N
2,23,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.87152333,-86.05862833,A,A,114,,,,,,N
3,9,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.87349833,-86.053445,A,A,127,,,,,,N
4,12,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.93309333,-86.04170667,A,A,,,,,,,Y
4,30,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.93747,-85.99677,A,A,,,,,,,Y
5,8,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.94285,-86.0256,A,A,,,,,,,Y
5,24,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.93145,-85.97887,A,A,,,,,,,Y
6,22,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.93207,-85.98183,A,A,,,,,,,Y
7,7,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.93195,-85.98208,A,A,,,,,,,Y
7,17,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,"MN Bend, not seen 8/3",33.91276,-86.06628,A,A,,,,,,,Y
8,26,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.9219,-86.05926,D,A,,,,,,,Y
9,10,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,Stopped Manual Tracking,33.92189,-86.05922,D,D,,,,,,,Y
9,24,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.92167,-86.05949667,D,D,101,,,,,,N
10,8,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.92190333,-86.05929167,D,D,117,,,,,,N
10,23,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.92170667,-86.05944167,D,D,115,,,,,,N
11,3,2023,2,70,ALB,354,538,NA,150.222,J-35,150.222J-35,L,,33.92205667,-86.059175,D,D,122,,,,,,N
12,6,2022,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.96399742,-85.97012871,A,A,,,,,,,Y
1,28,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.96604167,-85.97353167,D,A,126,,,,,,N
2,23,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.96414167,-85.97435333,A,D,103,,,,,,N
3,11,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.96103167,-85.96995167,A,D,131,,,,,,N
4,12,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.94022667,-86.02886,A,D,108,,,,,,N
4,30,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.93304333,-86.04299333,A,D,113,,,,,,N
5,8,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.93332333,-86.03954167,A,D,108,,,,,,N
6,5,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.854735,-86.04833333,A,D,86,,,,,,N
7,6,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86666667,-86.072265,D,D,100,,,,,,N
7,17,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86608167,-86.06953333,A,D,95,,,,,,N
8,3,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86599167,-86.07205667,D,D,100,,,,,,N
8,26,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86579667,-86.07172167,D,D,91,,,,,,N
9,10,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86541667,-86.07503,D,D,110,,,,,,N
9,24,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86589,-86.07419333,D,D,106,,,,,,N
10,8,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86583333,-86.073125,D,D,106,,,,,,N
10,22,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.865375,-86.07396667,D,D,99,,,,,,N
11,3,2023,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86562833,-86.07313333,D,D,105,,,,,,N
3,7,2024,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86874667,-86.07049333,D,D,118,Y,,,,,N
4,20,2024,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86538167,-86.07151667,D,D,95,,,,,,N
5,3,2024,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86547,-86.06940333,D,D,92,,,,,,N
5,15,2024,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86515333,-86.07361333,D,D,94,,,,,,N
5,29,2024,2,38,LMB,394,1464,NA,150.222,J-36,150.222J-36,,,33.86538,-86.07178167,A,D,88,,,,,,N
12,12,2022,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.8590745,-86.04381273,A,A,,,,,,,Y
1,29,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85150167,-86.04854667,A,A,101,,,,,,N
3,9,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85223333,-86.04708,A,A,134,,,,,,N
4,12,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85043333,-86.04806167,A,A,,,,,,,Y
4,30,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84896,-86.04942,A,A,,,,,,,Y
5,24,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84858,-86.04892,A,A,,,,,,,Y
6,5,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84961,-86.0485,A,A,,,,,,,Y
6,22,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84982,-86.04833,A,A,,,,,,,Y
7,6,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84961,-86.04853,A,A,,,,,,,Y
7,17,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85001,-86.04829,A,A,,,,,,,Y
8,3,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84967,-86.04833,A,A,,,,,,,Y
8,26,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84995,-86.04828,A,A,,,,,,,Y
9,10,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85345,-86.04633,A,A,,,,,,,Y
9,24,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85216,-86.0471,A,A,,,,,,,Y
10,8,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85305,-86.04653,A,A,,,,,,,Y
10,22,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85319,-86.04651,A,A,,,,,,,Y
11,4,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85311,-86.04655,A,A,,,,,,,Y
11,16,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84995,-86.04842,A,A,,,,,,,Y
12,3,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85147,-86.0474,A,A,,,,,,,Y
12,18,2023,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85348,-86.04652,A,A,,,,,,,Y
1,3,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85342,-86.04651,A,A,,,,,,,Y
1,26,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85199,-86.04718,A,A,,,,,,,Y
2,9,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85362,-86.04663,A,A,,,,,,,Y
2,23,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85335,-86.04642,A,A,,,,,,,Y
3,8,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.8535,-86.04654,A,A,,,,,,,Y
3,29,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85155,-86.04736,A,A,,,,,,,Y
4,20,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.85443,-86.04609,A,A,,,,,,,Y
5,3,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84544,-86.06441,A,A,,,,,,,Y
5,15,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84938,-86.04863,A,A,,,,,,,Y
5,29,2024,2,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,,33.84983,-86.04819,A,A,,,,,,,Y
12,7,2022,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99501705,-85.99977852,A,A,,,,,,,Y
1,28,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99493,-85.99486,A,A,129,,,,,,N
2,23,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99386667,-85.99540333,A,A,103,,,,,,N
3,11,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99348,-85.9959,D,A,133,,,,,,N
4,13,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.993445,-85.99567333,A,D,130,,,,,,N
5,1,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.9941,-85.99558333,D,D,123,,,,,,N
5,9,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99330667,-85.99566167,A,D,103,,,,,,N
5,25,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99344167,-85.99556,A,D,95,,,,,,N
6,6,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99375167,-85.99556333,D,D,103,,,,,,N
6,21,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99344667,-85.9958,D,D,133,,,,,,N
7,7,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99334833,-85.99594667,A,D,120,,,,,,N
7,18,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99363167,-85.995805,D,D,118,,,,,,N
8,4,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.993095,-85.99581333,A,D,133,,,,,,N
8,27,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99290167,-85.99584667,A,D,118,,,,,,N
9,11,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99326167,-85.99585667,D,D,127,,,,,,N
9,25,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.993275,-85.995835,D,D,124,,,,,,N
10,9,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99306667,-85.995845,D,D,124,,,,,,N
10,23,2023,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.992435,-85.99624,D,D,111,,,,,,N
3,8,2024,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.98976,-85.99815833,D,D,90,,,,,,N
4,20,2024,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99225667,-85.996575,D,D,119,,,,,,N
5,3,2024,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99139333,-85.99725833,D,D,106,,,,,,N
5,15,2024,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99160333,-85.99704667,D,D,108,,,,,,N
5,29,2024,2,32,LMB,375,4099,NA,150.222,J-38,150.222J-38,,,33.99108167,-85.99725167,D,D,109,,,,,,N
12,7,2022,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.98558586,-86.01840626,A,A,,,,,,,Y
2,23,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99246167,-86.01510333,A,A,113,,,,,,N
4,13,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99449667,-86.01442667,A,A,92,,,,,,N
5,1,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97629333,-86.02499833,A,A,122,,,,,,N
5,9,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97829167,-86.02763333,A,A,106,,,,,,N
5,25,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97940333,-86.02634,A,A,108,,,,,,N
6,6,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97961667,-86.02738667,A,A,127,,,,,,N
6,21,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97931,-86.027925,A,A,134,,,,,,N
7,7,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97935,-86.02796,A,A,111,,,,,,N
8,4,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,Started Manual Tracking,33.97921,-86.02802,A,A,,,,,,,Y
8,27,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97971,-86.02855,A,A,,,,,,,Y
9,11,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97929,-86.02819,A,A,,,,,,,Y
9,25,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97921,-86.02814,A,A,,,,,,,Y
10,9,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97929,-86.02793,A,A,,,,,,,Y
11,17,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.97944,-86.02834,A,A,,,,,,,Y
12,4,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99221,-86.01247,A,A,,,,,,,Y
12,19,2023,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99109,-86.00935,A,A,,,,,,,Y
1,4,2024,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99085,-86.00677,A,A,,,,,,,Y
2,24,2024,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99085,-86.00635,A,A,,,,,,,Y
3,29,2024,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99577,-86.01303,A,A,,,,,,,Y
4,20,2024,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99229,-86.01664,A,A,,,,,,,Y
5,15,2024,2,193,LMB,518,65,,150.222,J-39,150.222J-39,U,,33.99242,-86.0136,A,A,,,,,,,Y
12,7,2022,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.9918068,-86.01125551,A,A,,,,,,,Y
1,28,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.988285,-86.00926,A,A,134,,,,,,N
2,23,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99073667,-86.00841167,A,A,101,,,,,,N
3,11,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.990105,-86.00495833,A,A,133,,,,,,N
4,13,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.990675,-86.01202833,A,A,115,,,,,,N
5,1,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.990665,-86.01166833,A,A,110,,,,,,N
5,9,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98517167,-86.01226667,A,A,103,,,,,,N
5,25,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.990345,-86.00582833,A,A,107,,,,,,N
6,6,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99061167,-86.00838,A,A,111,,,,,,N
6,21,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98055,-86.026345,A,A,106,,,,,,N
7,7,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98139333,-86.02315667,A,A,127,,,,,,N
8,4,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,Started Manual Tracking,33.97959,-86.02744,A,A,,,,,,,Y
8,27,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98145,-86.0273,A,A,,,,,,,Y
9,11,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98143,-86.02742,A,A,,,,,,,Y
9,25,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.97941,-86.02756,A,A,,,,,,,Y
10,9,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98543,-86.00743,A,A,,,,,,,Y
11,3,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99031,-86.00258,A,A,,,,,,,Y
11,17,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98282,-86.01084,A,A,,,,,,,Y
12,4,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98818,-86.00498,A,A,,,,,,,Y
12,19,2023,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98825,-85.99991,A,A,,,,,,,Y
1,4,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98844,-85.99991,A,A,,,,,,,Y
2,10,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98719,-86.00055,A,A,,,,,,,Y
2,24,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99009,-86.00111,A,A,,,,,,,Y
3,8,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98859,-86.00959,A,A,,,,,,,Y
3,29,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.98664,-86.01045,A,A,,,,,,,Y
4,20,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99095,-86.00793,A,A,,,,,,,Y
5,3,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99115,-86.00733,A,A,,,,,,,Y
5,15,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99117,-86.00756,A,A,,,,,,,Y
5,29,2024,2,197,LMB,427,56,,150.222,J-40,150.222J-40,U,,33.99115,-86.00762,A,A,,,,,,,Y
12,8,2022,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80626246,-86.06637535,A,A,,,,,,,Y
1,29,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.804465,-86.06611333,A,A,112,,,,,,N
2,22,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80237,-86.06846333,A,A,113,,,,,,N
4,12,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80776667,-86.06544333,A,A,134,,,,,,N
4,30,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80618167,-86.06200333,A,A,102,,,,,,N
5,8,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.807685,-86.065285,A,A,114,,,,,,N
5,24,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80751833,-86.065135,A,A,117,,,,,,N
6,5,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,Started Manual Tracking,33.80831,-86.06568,A,A,,,,,,,Y
6,21,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80818,-86.06548,A,A,,,,,,,Y
7,6,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80767,-86.06553,A,A,,,,,,,Y
7,17,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,"Bluff S of Shoal Creek, not found 8/3",33.80757,-86.06563,A,A,,,,,,,Y
8,26,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.80829,-86.06606,A,A,,,,,,,Y
10,22,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,,33.83266,-86.05499,D,A,,,,,,,Y
11,4,2023,2,101,ALB,400,5030,,150.222,J-41,150.222J-41,L,Removed,33.83272,-86.05503,D,D,,,,,,,Y
12,5,2022,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,33.95273164,-85.95827413,A,A,,,,,,,Y
1,28,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,33.94642333,-85.95221833,A,A,123,,,,,,N
3,9,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,33.94774167,-85.95218833,A,A,122,,,,,,N
4,13,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,33.95489,-85.95245333,A,A,,,,,,,Y
5,1,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,33.95471,-85.9523,A,A,,,,,,,Y
5,8,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,33.95409,-85.95233,A,A,,,,,,,Y
5,25,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,"Big move to CL, caught?",34.00813,-85.99854,A,A,,,,,,,Y
6,6,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,34.00828,-85.99841,A,A,,,,,,,Y
6,21,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,34.00833,-85.99845,A,A,,,,,,,Y
7,7,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,34.0083,-85.99843,A,A,,,,,,,Y
7,18,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,,34.00849,-85.99832,A,A,,,,,,,Y
8,4,2023,2,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,"Not found 8/27, CL fish",34.00838,-85.99837,A,A,,,,,,,Y
12,12,2022,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.8590745,-86.04381273,A,A,,,,,,,Y
1,29,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83656167,-86.06225167,A,A,113,,,,,,N
2,23,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83736667,-86.06475,A,A,106,,,,,,N
3,9,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.82887,-86.05112167,A,A,87,,,,,,N
4,30,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.82614333,-86.04675833,A,A,91,,,,,,N
5,8,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.82907667,-86.05061,A,A,95,,,,,,N
6,22,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,Started Manual Tracking,33.831,-86.04708,A,A,,,,,,,Y
7,6,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83102,-86.04705,A,A,,,,,,,Y
7,17,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83106,-86.04694,A,A,,,,,,,Y
8,3,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83107,-86.04694,D,A,,,,,,,Y
8,26,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83103,-86.04696,D,D,,,,,,,Y
9,10,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,Stopped Manual Tracking,33.83094,-86.04708,D,D,,,,,,,Y
9,24,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83044,-86.04778333,A,D,121,,,,,,N
10,8,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83034167,-86.04790167,D,D,124,,,,,,N
10,22,2023,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83052333,-86.04756833,A,D,128,,,,,,N
4,20,2024,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83228667,-86.04989,A,D,92,,,,,,N
5,3,2024,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.830935,-86.04726667,A,D,126,,,,,,N
5,15,2024,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.8316,-86.049985,D,D,107,,,,,,N
5,29,2024,2,74,ALB,477,2424,,150.222,L-84,150.222L-84,L,,33.83083833,-86.04757167,D,D,107,,,,,,N
12,7,2022,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85683154,-86.10149534,A,A,,,,,,,Y
1,29,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.857425,-86.10216833,A,A,114,,,,,,N
2,23,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.854285,-86.11328833,A,A,101,,,,,,N
3,9,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.854495,-86.11411833,A,A,107,,,,,,N
4,12,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85724,-86.10325167,A,A,,,,,,,Y
4,30,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85423,-86.11306,A,A,,,,,,,Y
5,8,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85404,-86.11482,A,A,,,,,,,Y
5,24,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85404,-86.11182,A,A,,,,,,,Y
6,5,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85408,-86.11239,A,A,,,,,,,Y
6,22,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85562,-86.11638,A,A,,,,,,,Y
7,6,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.85593,-86.11207,A,A,,,,,,,Y
7,17,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.8556,-86.1164,A,A,,,,,,,Y
8,3,2023,2,124,LMB,453,1404,1403,150.222,L-85,150.222L-85,L,,33.8551,-86.11355,A,A,,,,,,,Y
